year,month,day,country,hs_code,export_value,export_weight,import_value,import_weight,unit_price,date,price_chg_3m,vol_chg_3m,price_chg_6m,vol_chg_6m,price_chg_12m,vol_chg_12m
2024,11,1,Canada,7203,0,0,0,0,,2024.11.1,,,,,,
2024,12,1,Canada,7203,0,0,0,0,,2024.12.1,,,,,,
2025,1,1,Canada,7203,0,0,0,0,,2025.1.1,,,,,,
2025,2,1,Canada,7203,0,0,0,0,,2025.2.1,,,,,,
2025,3,1,Canada,7203,0,0,0,0,,2025.3.1,,,,,,
2025,4,1,Canada,7203,0,0,0,0,,2025.4.1,,,,,,
2025,5,1,Canada,7203,0,0,0,0,,2025.5.1,,,,,,
2025,6,1,Canada,7203,0,0,0,0,,2025.6.1,,,,,,
2025,7,1,Canada,7203,0,0,0,0,,2025.7.1,,,,,,
2025,8,1,Canada,7203,0,0,0,0,,2025.8.1,,,,,,
2025,9,1,Canada,7203,0,0,0,0,,2025.9.1,,,,,,
2025,10,1,Canada,7203,0,0,0,0,,2025.10.1,,,,,,
2025,11,1,Canada,7203,0,0,0,0,,2025.11.1,,,,,,
2025,12,1,Canada,7203,0,0,0,0,,2025.12.1,,,,,,
2026,1,1,Canada,7203,24,0.43,0,0,55.81395349,2026.1.1,,,,,,
2026,2,1,Canada,7203,0,0,0,0,,2026.2.1,,,,,,
2026,3,1,Canada,7203,60,7.58,0,0,7.915567282,2026.3.1,,,,,,
2010,1,1,Canada,7204,0,0,967891,3321307,,2010.1.1,,,,,,
2010,2,1,Canada,7204,0,0,1584841,4885048,,2010.2.1,,,,,,
2010,3,1,Canada,7204,0,0,1974028,5614774,,2010.3.1,,,,,,
2010,4,1,Canada,7204,0,0,2214241,5577855,,2010.4.1,,,,,,
2010,5,1,Canada,7204,0,0,3260769,6963979,,2010.5.1,,,,,,
2010,6,1,Canada,7204,0,0,3032157,6624406,,2010.6.1,,,,,,
2010,7,1,Canada,7204,0,0,2374554,5524143,,2010.7.1,,,,,,
2010,8,1,Canada,7204,0,0,2873531,7390862,,2010.8.1,,,,,,
2010,9,1,Canada,7204,0,0,2210067,5503764,,2010.9.1,,,,,,
2010,10,1,Canada,7204,0,0,2097727,5223561,,2010.10.1,,,,,,
2010,11,1,Canada,7204,0,0,2635352,6128909,,2010.11.1,,,,,,
2010,12,1,Canada,7204,0,0,1404344,2791999,,2010.12.1,,,,,,
2011,1,1,Canada,7204,0,0,1593790,3342969,,2011.1.1,,,,,,
2011,2,1,Canada,7204,0,0,1144690,2340393,,2011.2.1,,,,,,
2011,3,1,Canada,7204,0,0,1431055,3105248,,2011.3.1,,,,,,
2011,4,1,Canada,7204,0,0,1971535,4128931,,2011.4.1,,,,,,
2011,5,1,Canada,7204,0,0,2008189,3616579,,2011.5.1,,,,,,
2011,6,1,Canada,7204,0,0,1788945,3371818,,2011.6.1,,,,,,
2011,7,1,Canada,7204,0,0,2173330,3692057,,2011.7.1,,,,,,
2011,8,1,Canada,7204,0,0,3376942,5995552,,2011.8.1,,,,,,
2011,9,1,Canada,7204,0,0,2548163,4880306,,2011.9.1,,,,,,
2011,10,1,Canada,7204,0,0,2341649,4636752,,2011.10.1,,,,,,
2011,11,1,Canada,7204,0,0,2158594,3700088,,2011.11.1,,,,,,
2011,12,1,Canada,7204,0,0,1398903,2505766,,2011.12.1,,,,,,
2012,1,1,Canada,7204,0,0,1316250,2591396,,2012.1.1,,,,,,
2012,2,1,Canada,7204,0,0,1964080,3441719,,2012.2.1,,,,,,
2012,3,1,Canada,7204,0,0,3099218,6364377,,2012.3.1,,,,,,
2012,4,1,Canada,7204,0,0,2976393,5832779,,2012.4.1,,,,,,
2012,5,1,Canada,7204,0,0,2760630,5642838,,2012.5.1,,,,,,
2012,6,1,Canada,7204,0,0,2842621,5958074,,2012.6.1,,,,,,
2012,7,1,Canada,7204,0,0,3266200,6634811,,2012.7.1,,,,,,
2012,8,1,Canada,7204,0,0,1527096,3129974,,2012.8.1,,,,,,
2012,9,1,Canada,7204,0,0,2253314,5016553,,2012.9.1,,,,,,
2012,10,1,Canada,7204,0,0,2975148,7189507,,2012.10.1,,,,,,
2012,11,1,Canada,7204,0,0,1331956,2793442,,2012.11.1,,,,,,
2012,12,1,Canada,7204,0,0,1567953,3597255,,2012.12.1,,,,,,
2013,1,1,Canada,7204,0,0,1392618,2881164,,2013.1.1,,,,,,
2013,2,1,Canada,7204,0,0,1142877,1897025,,2013.2.1,,,,,,
2013,3,1,Canada,7204,0,0,1147034,2282061,,2013.3.1,,,,,,
2013,4,1,Canada,7204,0,0,1434231,2803677,,2013.4.1,,,,,,
2013,5,1,Canada,7204,0,0,2134376,4481119,,2013.5.1,,,,,,
2013,6,1,Canada,7204,0,0,1592782,3667492,,2013.6.1,,,,,,
2013,7,1,Canada,7204,0,0,1505206,3131621,,2013.7.1,,,,,,
2013,8,1,Canada,7204,0,0,1981543,4866828,,2013.8.1,,,,,,
2013,9,1,Canada,7204,0,0,1681386,3992769,,2013.9.1,,,,,,
2013,10,1,Canada,7204,0,0,1403597,3104747,,2013.10.1,,,,,,
2013,11,1,Canada,7204,0,0,1590861,3706936,,2013.11.1,,,,,,
2013,12,1,Canada,7204,0,0,2632688,6682962,,2013.12.1,,,,,,
2014,1,1,Canada,7204,0,0,2134967,4643883,,2014.1.1,,,,,,
2014,2,1,Canada,7204,0,0,2399721,5736480,,2014.2.1,,,,,,
2014,3,1,Canada,7204,0,0,2706518,7113724,,2014.3.1,,,,,,
2014,4,1,Canada,7204,0,0,2431994,6126603,,2014.4.1,,,,,,
2014,5,1,Canada,7204,0,0,1569739,3728463,,2014.5.1,,,,,,
2014,6,1,Canada,7204,0,0,2143865,5444128,,2014.6.1,,,,,,
2014,7,1,Canada,7204,0,0,4004113,9859353,,2014.7.1,,,,,,
2014,8,1,Canada,7204,0,0,2552166,5907602,,2014.8.1,,,,,,
2014,9,1,Canada,7204,0,0,2615131,6247492,,2014.9.1,,,,,,
2014,10,1,Canada,7204,0,0,2412090,5696248,,2014.10.1,,,,,,
2014,11,1,Canada,7204,0,0,884585,2315056,,2014.11.1,,,,,,
2014,12,1,Canada,7204,0,0,828353,2213798,,2014.12.1,,,,,,
2015,1,1,Canada,7204,0,0,315980,773172,,2015.1.1,,,,,,
2015,2,1,Canada,7204,0,0,187158,348260,,2015.2.1,,,,,,
2015,3,1,Canada,7204,0,0,551908,1536126,,2015.3.1,,,,,,
2015,4,1,Canada,7204,0,0,565585,1315172,,2015.4.1,,,,,,
2015,5,1,Canada,7204,0,0,1037164,3359334,,2015.5.1,,,,,,
2015,6,1,Canada,7204,0,0,680742,2278435,,2015.6.1,,,,,,
2015,7,1,Canada,7204,0,0,1706654,6121218,,2015.7.1,,,,,,
2015,8,1,Canada,7204,0,0,894009,2949605,,2015.8.1,,,,,,
2015,9,1,Canada,7204,0,0,719305,2496939,,2015.9.1,,,,,,
2015,10,1,Canada,7204,0,0,606581,2691242,,2015.10.1,,,,,,
2015,11,1,Canada,7204,0,0,503648,1933713,,2015.11.1,,,,,,
2015,12,1,Canada,7204,0,0,205236,698826,,2015.12.1,,,,,,
2016,1,1,Canada,7204,0,0,269882,1178385,,2016.1.1,,,,,,
2016,2,1,Canada,7204,0,0,419948,1574995,,2016.2.1,,,,,,
2016,3,1,Canada,7204,0,0,628338,3124101,,2016.3.1,,,,,,
2016,4,1,Canada,7204,0,0,521236,2080921,,2016.4.1,,,,,,
2016,5,1,Canada,7204,0,0,401350,1352641,,2016.5.1,,,,,,
2016,6,1,Canada,7204,0,0,510775,1223014,,2016.6.1,,,,,,
2016,7,1,Canada,7204,0,0,501121,1554449,,2016.7.1,,,,,,
2016,8,1,Canada,7204,0,0,446662,1678567,,2016.8.1,,,,,,
2016,9,1,Canada,7204,0,0,709221,2040433,,2016.9.1,,,,,,
2016,10,1,Canada,7204,0,0,488432,1887579,,2016.10.1,,,,,,
2016,11,1,Canada,7204,0,0,824067,3040514,,2016.11.1,,,,,,
2016,12,1,Canada,7204,0,0,1021523,3355226,,2016.12.1,,,,,,
2017,1,1,Canada,7204,0,0,1075438,3169734,,2017.1.1,,,,,,
2017,2,1,Canada,7204,0,0,611243,1386859,,2017.2.1,,,,,,
2017,3,1,Canada,7204,0,0,330173,476850,,2017.3.1,,,,,,
2017,4,1,Canada,7204,0,0,153799,296366,,2017.4.1,,,,,,
2017,5,1,Canada,7204,0,0,701830,1997272,,2017.5.1,,,,,,
2017,6,1,Canada,7204,0,0,576058,1110110,,2017.6.1,,,,,,
2017,7,1,Canada,7204,0,0,543139,1544987,,2017.7.1,,,,,,
2017,8,1,Canada,7204,0,0,209200,688823,,2017.8.1,,,,,,
2017,9,1,Canada,7204,0,0,161692,511731,,2017.9.1,,,,,,
2017,10,1,Canada,7204,0,0,408553,1399626,,2017.10.1,,,,,,
2017,11,1,Canada,7204,0,0,365548,1193353,,2017.11.1,,,,,,
2017,12,1,Canada,7204,0,0,444257,1336676,,2017.12.1,,,,,,
2018,1,1,Canada,7204,0,0,737276,1301908,,2018.1.1,,,,,,
2018,2,1,Canada,7204,0,0,514356,1044432,,2018.2.1,,,,,,
2018,3,1,Canada,7204,0,0,850480,1888851,,2018.3.1,,,,,,
2018,4,1,Canada,7204,0,0,680811,1425630,,2018.4.1,,,,,,
2018,5,1,Canada,7204,0,0,886757,1829285,,2018.5.1,,,,,,
2018,6,1,Canada,7204,0,0,391922,642696,,2018.6.1,,,,,,
2018,7,1,Canada,7204,0,0,486493,1154947,,2018.7.1,,,,,,
2018,8,1,Canada,7204,0,0,698637,1951220,,2018.8.1,,,,,,
2018,9,1,Canada,7204,0,0,163607,398456,,2018.9.1,,,,,,
2018,10,1,Canada,7204,0,0,788538,2096566,,2018.10.1,,,,,,
2018,11,1,Canada,7204,0,0,401192,1039257,,2018.11.1,,,,,,
2018,12,1,Canada,7204,0,0,564880,1159549,,2018.12.1,,,,,,
2019,1,1,Canada,7204,0,0,622080,1867445,,2019.1.1,,,,,,
2019,2,1,Canada,7204,0,0,472375,1362077,,2019.2.1,,,,,,
2019,3,1,Canada,7204,0,0,491768,1635055,,2019.3.1,,,,,,
2019,4,1,Canada,7204,0,0,471789,1305025,,2019.4.1,,,,,,
2019,5,1,Canada,7204,0,0,837462,2366867,,2019.5.1,,,,,,
2019,6,1,Canada,7204,0,0,665325,1292723,,2019.6.1,,,,,,
2019,7,1,Canada,7204,0,0,500293,1206212.52,,2019.7.1,,,,,,
2019,8,1,Canada,7204,0,0,420989,1296015,,2019.8.1,,,,,,
2019,9,1,Canada,7204,0,0,189597,377939,,2019.9.1,,,,,,
2019,10,1,Canada,7204,0,0,955619,2034881,,2019.10.1,,,,,,
2019,11,1,Canada,7204,0,0,1235741,2708556,,2019.11.1,,,,,,
2019,12,1,Canada,7204,0,0,294449,520629,,2019.12.1,,,,,,
2020,1,1,Canada,7204,0,0,747529,918866,,2020.1.1,,,,,,
2020,2,1,Canada,7204,0,0,426419,467744,,2020.2.1,,,,,,
2020,3,1,Canada,7204,0,0,284117,196557,,2020.3.1,,,,,,
2020,4,1,Canada,7204,0,0,318570,418717.7,,2020.4.1,,,,,,
2020,5,1,Canada,7204,21366,60990,306262,623351,0.350319725,2020.5.1,,,,,,
2020,6,1,Canada,7204,0,0,563435,356711,,2020.6.1,,,,,,
2020,7,1,Canada,7204,0,0,209416,377322.12,,2020.7.1,,,,,,
2020,8,1,Canada,7204,0,0,150936,210966.13,,2020.8.1,,,,,,
2020,9,1,Canada,7204,0,0,234323,356294.2,,2020.9.1,,,,,,
2020,10,1,Canada,7204,0,0,503469,645407.22,,2020.10.1,,,,,,
2020,11,1,Canada,7204,0,0,335435,605019.22,,2020.11.1,,,,,,
2020,12,1,Canada,7204,0,0,470671,352329.5,,2020.12.1,,,,,,
2021,1,1,Canada,7204,0,0,319573,291202.52,,2021.1.1,,,,,,
2021,2,1,Canada,7204,0,0,719295,482296,,2021.2.1,,,,,,
2021,3,1,Canada,7204,0,0,421722,585869.96,,2021.3.1,,,,,,
2021,4,1,Canada,7204,0,0,562517,478253.1,,2021.4.1,,,,,,
2021,5,1,Canada,7204,0,0,455054,399945.98,,2021.5.1,,,,,,
2021,6,1,Canada,7204,0,0,264935,238085.51,,2021.6.1,,,,,,
2021,7,1,Canada,7204,0,0,378807,324402.52,,2021.7.1,,,,,,
2021,8,1,Canada,7204,0,0,403328,421431.86,,2021.8.1,,,,,,
2021,9,1,Canada,7204,0,0,255185,209426.7,,2021.9.1,,,,,,
2021,10,1,Canada,7204,0,0,697111,953600.06,,2021.10.1,,,,,,
2021,11,1,Canada,7204,0,0,763182,890191.52,,2021.11.1,,,,,,
2021,12,1,Canada,7204,0,0,556212,565398.74,,2021.12.1,,,,,,
2022,1,1,Canada,7204,0,0,295614,312658,,2022.1.1,,,,,,
2022,2,1,Canada,7204,76841,46252,543085,669544,1.661355185,2022.2.1,,,,,,
2022,3,1,Canada,7204,0,0,901641,1160286.69,,2022.3.1,,,,,,
2022,4,1,Canada,7204,0,0,1035164,1373099.55,,2022.4.1,,,,,,
2022,5,1,Canada,7204,0,0,806569,892273,,2022.5.1,,,,,,
2022,6,1,Canada,7204,0,0,1616123,2347972.56,,2022.6.1,,,,,,
2022,7,1,Canada,7204,0,0,1090798,1749030,,2022.7.1,,,,,,
2022,8,1,Canada,7204,0,0,295148,702890,,2022.8.1,,,,,,
2022,9,1,Canada,7204,0,0,554514,863355,,2022.9.1,,,,,,
2022,10,1,Canada,7204,0,0,409684,631254,,2022.10.1,,,,,,
2022,11,1,Canada,7204,0,0,879553,2264776,,2022.11.1,,,,,,
2022,12,1,Canada,7204,0,0,577613,1536722,,2022.12.1,,,,,,
2023,1,1,Canada,7204,0,0,482408,643003,,2023.1.1,,,,,,
2023,2,1,Canada,7204,0,0,442231,708721,,2023.2.1,,,,,,
2023,3,1,Canada,7204,29028,3330,502687,632461,8.717117117,2023.3.1,,,,,,
2023,4,1,Canada,7204,0,0,779182,674537,,2023.4.1,,,,,,
2023,5,1,Canada,7204,0,0,357467,339760,,2023.5.1,,,,,,
2023,6,1,Canada,7204,0,0,299963,460742,,2023.6.1,,,,,,
2023,7,1,Canada,7204,0,0,219107,410636,,2023.7.1,,,,,,
2023,8,1,Canada,7204,0,0,452520,516352,,2023.8.1,,,,,,
2023,9,1,Canada,7204,12879,500,397682,744844,25.758,2023.9.1,,,195.4875982,-84.98498498,,
2023,10,1,Canada,7204,0,0,232088,367905,,2023.10.1,,,,,,
2023,11,1,Canada,7204,0,0,151798,210539,,2023.11.1,,,,,,
2023,12,1,Canada,7204,0,0,184520,252752,,2023.12.1,,,,,,
2024,1,1,Canada,7204,0,0,234213,205225,,2024.1.1,,,,,,
2024,2,1,Canada,7204,0,0,80012,215975,,2024.2.1,,,,,,
2024,3,1,Canada,7204,0,0,577915,424936,,2024.3.1,,,,,,
2024,4,1,Canada,7204,0,0,383228,595413,,2024.4.1,,,,,,
2024,5,1,Canada,7204,0,0,281895,614501,,2024.5.1,,,,,,
2024,6,1,Canada,7204,0,0,290900,617009,,2024.6.1,,,,,,
2024,7,1,Canada,7204,0,0,108506,101064,,2024.7.1,,,,,,
2024,8,1,Canada,7204,0,0,250835,811778,,2024.8.1,,,,,,
2024,9,1,Canada,7204,0,0,469315,861450,,2024.9.1,,,,,,
2024,10,1,Canada,7204,0,0,251920,317394,,2024.10.1,,,,,,
2024,11,1,Canada,7204,0,0,595854,478102,,2024.11.1,,,,,,
2024,12,1,Canada,7204,0,0,548508,793670,,2024.12.1,,,,,,
2025,1,1,Canada,7204,0,0,187584,159774,,2025.1.1,,,,,,
2025,2,1,Canada,7204,0,0,334944,264985,,2025.2.1,,,,,,
2025,3,1,Canada,7204,12,1.11,379475,345976,10.81081081,2025.3.1,,,,,,
2025,4,1,Canada,7204,0,0,554857,464988,,2025.4.1,,,,,,
2025,5,1,Canada,7204,0,0,442863,317600,,2025.5.1,,,,,,
2025,6,1,Canada,7204,0,0,607695,386037,,2025.6.1,,,,,,
2025,7,1,Canada,7204,0,0,342939,398718,,2025.7.1,,,,,,
2025,8,1,Canada,7204,0,0,569973,573695,,2025.8.1,,,,,,
2025,9,1,Canada,7204,0,0,447474,397268,,2025.9.1,,,,,,
2025,10,1,Canada,7204,0,0,530303,417490,,2025.10.1,,,,,,
2025,11,1,Canada,7204,0,0,600783,442804,,2025.11.1,,,,,,
2025,12,1,Canada,7204,0,0,481762,513352.9,,2025.12.1,,,,,,
2026,1,1,Canada,7204,0,0,645616,746562,,2026.1.1,,,,,,
2026,2,1,Canada,7204,0,0,1480244,889543,,2026.2.1,,,,,,
2026,3,1,Canada,7204,0,0,318661,241074,,2026.3.1,,,,,,
2026,4,1,Canada,7204,0,0,703129,581058,,2026.4.1,,,,,,
2010,1,1,Canada,7205,0,0,1195754,821688,,2010.1.1,,,,,,
2010,2,1,Canada,7205,0,0,1055125,735464,,2010.2.1,,,,,,
2010,3,1,Canada,7205,0,0,1331891,1003264,,2010.3.1,,,,,,
2010,4,1,Canada,7205,0,0,1203343,823008,,2010.4.1,,,,,,
2010,5,1,Canada,7205,0,0,1444234,998200,,2010.5.1,,,,,,
2010,6,1,Canada,7205,0,0,1214058,811000,,2010.6.1,,,,,,
2010,7,1,Canada,7205,0,0,1231044,771034,,2010.7.1,,,,,,
2010,8,1,Canada,7205,0,0,1600343,1038468,,2010.8.1,,,,,,
2010,9,1,Canada,7205,105,0.2,1155841,754002,525,2010.9.1,,,,,,
2010,10,1,Canada,7205,0,0,738503,539064,,2010.10.1,,,,,,
2010,11,1,Canada,7205,0,0,894473,580000,,2010.11.1,,,,,,
2010,12,1,Canada,7205,0,0,965963,627670,,2010.12.1,,,,,,
2011,1,1,Canada,7205,0,0,1238973,814140,,2011.1.1,,,,,,
2011,2,1,Canada,7205,0,0,1117017,727000,,2011.2.1,,,,,,
2011,3,1,Canada,7205,1455,1000,1470688,981980,1.455,2011.3.1,,,-99.72285714,499900,,
2011,4,1,Canada,7205,0,0,1640316,1101000,,2011.4.1,,,,,,
2011,5,1,Canada,7205,0,0,1549509,1076000,,2011.5.1,,,,,,
2011,6,1,Canada,7205,0,0,1599443,1068000,,2011.6.1,,,,,,
2011,7,1,Canada,7205,5912,4000,1445447,892003,1.478,2011.7.1,,,,,,
2011,8,1,Canada,7205,55392,37500,1615064,1036000,1.47712,2011.8.1,,,,,,
2011,9,1,Canada,7205,0,0,1707339,1025064,,2011.9.1,,,,,,
2011,10,1,Canada,7205,0,0,1807074,1100025,,2011.10.1,,,,,,
2011,11,1,Canada,7205,0,0,1541841,957000,,2011.11.1,,,,,,
2011,12,1,Canada,7205,0,0,1651665,1043075,,2011.12.1,,,,,,
2012,1,1,Canada,7205,0,0,1831094,1169075,,2012.1.1,,,,,,
2012,2,1,Canada,7205,0,0,1683091,1042001,,2012.2.1,,,,,,
2012,3,1,Canada,7205,0,0,1813535,1067101,,2012.3.1,,,,,,
2012,4,1,Canada,7205,0,0,1619725,997861,,2012.4.1,,,,,,
2012,5,1,Canada,7205,0,0,1831110,1100861,,2012.5.1,,,,,,
2012,6,1,Canada,7205,0,0,1535313,982000,,2012.6.1,,,,,,
2012,7,1,Canada,7205,0,0,1491061,962000,,2012.7.1,,,,,,
2012,8,1,Canada,7205,0,0,1805901,1103500,,2012.8.1,,,,,,
2012,9,1,Canada,7205,0,0,1556163,963000,,2012.9.1,,,,,,
2012,10,1,Canada,7205,0,0,1778418,1130001,,2012.10.1,,,,,,
2012,11,1,Canada,7205,0,0,1211095,769005,,2012.11.1,,,,,,
2012,12,1,Canada,7205,0,0,1522694,1003513,,2012.12.1,,,,,,
2013,1,1,Canada,7205,0,0,1710361,1152000,,2013.1.1,,,,,,
2013,2,1,Canada,7205,0,0,1713935,1087500,,2013.2.1,,,,,,
2013,3,1,Canada,7205,0,0,1796047,1152000,,2013.3.1,,,,,,
2013,4,1,Canada,7205,0,0,1662755,1023000,,2013.4.1,,,,,,
2013,5,1,Canada,7205,0,0,1852105,1209500,,2013.5.1,,,,,,
2013,6,1,Canada,7205,0,0,1570817,986001,,2013.6.1,,,,,,
2013,7,1,Canada,7205,0,0,1972075,1305064,,2013.7.1,,,,,,
2013,8,1,Canada,7205,0,0,1564692,988050,,2013.8.1,,,,,,
2013,9,1,Canada,7205,0,0,1682703,1113897,,2013.9.1,,,,,,
2013,10,1,Canada,7205,0,0,1868728,1192500,,2013.10.1,,,,,,
2013,11,1,Canada,7205,0,0,1634140,1037000,,2013.11.1,,,,,,
2013,12,1,Canada,7205,0,0,1774223,1138000,,2013.12.1,,,,,,
2014,1,1,Canada,7205,0,0,1635538,1032000,,2014.1.1,,,,,,
2014,2,1,Canada,7205,0,0,1690511,1050000,,2014.2.1,,,,,,
2014,3,1,Canada,7205,0,0,2180997,1346025,,2014.3.1,,,,,,
2014,4,1,Canada,7205,0,0,1749795,1151050,,2014.4.1,,,,,,
2014,5,1,Canada,7205,0,0,1591266,984000,,2014.5.1,,,,,,
2014,6,1,Canada,7205,0,0,1893473,1249025,,2014.6.1,,,,,,
2014,7,1,Canada,7205,0,0,1705064,1076225,,2014.7.1,,,,,,
2014,8,1,Canada,7205,0,0,1923726,1214000,,2014.8.1,,,,,,
2014,9,1,Canada,7205,0,0,1365018,884000,,2014.9.1,,,,,,
2014,10,1,Canada,7205,0,0,2114113,1276000,,2014.10.1,,,,,,
2014,11,1,Canada,7205,0,0,1633595,1049000,,2014.11.1,,,,,,
2014,12,1,Canada,7205,0,0,1572931,963909,,2014.12.1,,,,,,
2015,1,1,Canada,7205,100,1000,2265311,1402000,0.1,2015.1.1,,,,,,
2015,2,1,Canada,7205,0,0,1454998,879225,,2015.2.1,,,,,,
2015,3,1,Canada,7205,0,0,2305395,1444000,,2015.3.1,,,,,,
2015,4,1,Canada,7205,41980,80000,1775628,1192076,0.52475,2015.4.1,424.75,7900,,,,
2015,5,1,Canada,7205,105762,190000,1538318,1000251,0.556642105,2015.5.1,,,,,,
2015,6,1,Canada,7205,0,0,1858297,1270444,,2015.6.1,,,,,,
2015,7,1,Canada,7205,0,0,1482546,951732,,2015.7.1,,,,,,
2015,8,1,Canada,7205,0,0,1184276,765660,,2015.8.1,,,,,,
2015,9,1,Canada,7205,0,0,1599479,1076646,,2015.9.1,,,,,,
2015,10,1,Canada,7205,111414,189000,1131146,762226,0.589492063,2015.10.1,,,12.33769671,136.25,,
2015,11,1,Canada,7205,221492,345000,1321425,910735,0.642005797,2015.11.1,,,15.33547158,81.57894737,,
2015,12,1,Canada,7205,213170,323000,1458786,1000182,0.65996904,2015.12.1,,,,,,
2016,1,1,Canada,7205,0,0,1319861,981257,,2016.1.1,,,,,,
2016,2,1,Canada,7205,0,0,1291725,935614,,2016.2.1,,,,,,
2016,3,1,Canada,7205,0,0,1153265,853025,,2016.3.1,,,,,,
2016,4,1,Canada,7205,0,0,1141987,893424,,2016.4.1,,,,,,
2016,5,1,Canada,7205,11100,21000,1260610,990312,0.528571429,2016.5.1,,,-17.66874521,-93.91304348,-5.042859034,-88.94736842
2016,6,1,Canada,7205,11833,21000,1405839,1107472,0.56347619,2016.6.1,,,-14.6208146,-93.49845201,,
2016,7,1,Canada,7205,0,0,1363087,1082872.8,,2016.7.1,,,,,,
2016,8,1,Canada,7205,0,0,1456043,1141392.39,,2016.8.1,,,,,,
2016,9,1,Canada,7205,0,0,1217044,892464,,2016.9.1,,,,,,
2016,10,1,Canada,7205,31172,63000,1126974,838088.64,0.494793651,2016.10.1,,,,,-16.06440842,-66.66666667
2016,11,1,Canada,7205,3050,21000,1085788,795000,0.145238095,2016.11.1,,,-72.52252252,0,-77.37744801,-93.91304348
2016,12,1,Canada,7205,0,0,1859489,1297000,,2016.12.1,,,,,,
2017,1,1,Canada,7205,0,0,1341702,966000,,2017.1.1,,,,,,
2017,2,1,Canada,7205,6100,42000,1728990,1241900,0.145238095,2017.2.1,0,100,,,,
2017,3,1,Canada,7205,0,0,1563705,1132000,,2017.3.1,,,,,,
2017,4,1,Canada,7205,0,0,1669320,1194000,,2017.4.1,,,,,,
2017,5,1,Canada,7205,0,0,1611022,1193000,,2017.5.1,,,,,,
2017,6,1,Canada,7205,0,0,1538599,1119261,,2017.6.1,,,,,,
2017,7,1,Canada,7205,0,0,1345041,938125,,2017.7.1,,,,,,
2017,8,1,Canada,7205,0,0,1556669,1091050,,2017.8.1,,,,,,
2017,9,1,Canada,7205,0,0,1294568,877000,,2017.9.1,,,,,,
2017,10,1,Canada,7205,26780,168000,1016014,667000,0.159404762,2017.10.1,,,,,-67.78358784,166.6666667
2017,11,1,Canada,7205,28242,42000,1737770,1169672,0.672428571,2017.11.1,,,,,362.9836066,100
2017,12,1,Canada,7205,14608,21000,1478594,941000,0.695619048,2017.12.1,,,,,,
2018,1,1,Canada,7205,14680,21000,1433230,941268,0.699047619,2018.1.1,338.5362211,-87.5,,,,
2018,2,1,Canada,7205,0,0,1286034,856468,,2018.2.1,,,,,,
2018,3,1,Canada,7205,0,0,1894723,1193000,,2018.3.1,,,,,,
2018,4,1,Canada,7205,0,0,1467813,941085,,2018.4.1,,,,,,
2018,5,1,Canada,7205,13755,21000,2273610,1483061,0.655,2018.5.1,,,-2.591884427,-50,,
2018,6,1,Canada,7205,13575,21000,988261,625000,0.646428571,2018.6.1,,,-7.071467689,0,,
2018,7,1,Canada,7205,13334,21000,1339413,840000,0.634952381,2018.7.1,,,-9.16893733,0,,
2018,8,1,Canada,7205,120,3000,938394,583800,0.04,2018.8.1,-93.89312977,-85.71428571,,,,
2018,9,1,Canada,7205,0,0,1157293,754300,,2018.9.1,,,,,,
2018,10,1,Canada,7205,0,0,1786903,1077600,,2018.10.1,,,,,,
2018,11,1,Canada,7205,0,0,1680517,999863.8,,2018.11.1,,,,,,
2018,12,1,Canada,7205,116605,51000,1706184,1028000,2.286372549,2018.12.1,,,253.692991,142.8571429,228.6817054,142.8571429
2019,1,1,Canada,7205,0,0,1452613,899500,,2019.1.1,,,,,,
2019,2,1,Canada,7205,0,0,1253670,800693,,2019.2.1,,,,,,
2019,3,1,Canada,7205,0,0,1159688,726000,,2019.3.1,,,,,,
2019,4,1,Canada,7205,0,0,1752692,1087000,,2019.4.1,,,,,,
2019,5,1,Canada,7205,0,0,1467353,962017,,2019.5.1,,,,,,
2019,6,1,Canada,7205,0,0,1223816,817500,,2019.6.1,,,,,,
2019,7,1,Canada,7205,0,0,1286716,856078,,2019.7.1,,,,,,
2019,8,1,Canada,7205,0,0,1675072,1091000,,2019.8.1,,,,,,
2019,9,1,Canada,7205,0,0,1241829,893034,,2019.9.1,,,,,,
2019,10,1,Canada,7205,0,0,1731059,1198000,,2019.10.1,,,,,,
2019,11,1,Canada,7205,0,0,1248246,879921,,2019.11.1,,,,,,
2019,12,1,Canada,7205,15279,21000,1035548,767901.22,0.727571429,2019.12.1,,,,,-68.17791445,-58.82352941
2020,1,1,Canada,7205,0,0,1437666,1070000,,2020.1.1,,,,,,
2020,2,1,Canada,7205,0,0,988873,708110.5,,2020.2.1,,,,,,
2020,3,1,Canada,7205,0,0,1091450,794900,,2020.3.1,,,,,,
2020,4,1,Canada,7205,0,0,704982,525000,,2020.4.1,,,,,,
2020,5,1,Canada,7205,0,0,1165910,880125,,2020.5.1,,,,,,
2020,6,1,Canada,7205,0,0,1420958,1007900,,2020.6.1,,,,,,
2020,7,1,Canada,7205,20692,40000,1075214,752951,0.5173,2020.7.1,,,,,,
2020,8,1,Canada,7205,0,0,533158,354934.7,,2020.8.1,,,,,,
2020,9,1,Canada,7205,0,0,754402,497085.7,,2020.9.1,,,,,,
2020,10,1,Canada,7205,0,0,1062309,774000,,2020.10.1,,,,,,
2020,11,1,Canada,7205,0,0,628332,480000,,2020.11.1,,,,,,
